"TIMESTAMP","RECORD","no_use","Curr_Sec_InSet","Curr_Sec_Sample","Valid_Sample_RMLogBins","LiveBin_1dC","LiveBin_2dC","LiveBin_3dC","LiveBin_4dC","LiveBin_5dC","LiveBin_6dC","LiveBin_7dC","LiveBin_8dC","LiveBin_9dC","LiveBin_10dC","LiveBin_11dC","LiveBin_12dC","LiveBin_13dC","LiveBin_14dC","LiveBin_15dC","LiveBin_16dC","LiveGreaterBin_16dC","LiveBin_1dN","LiveBin_2dN","LiveBin_3dN","LiveBin_4dN","LiveBin_5dN","LiveBin_6dN","LiveBin_7dN","LiveBin_8dN","LiveBin_9dN","LiveBin_10dN","LiveBin_11dN","LiveBin_12dN","LiveBin_13dN","LiveBin_14dN","LiveBin_15dN","LiveBin_16dN","LiveGreaterBin_16dN","LiveBin_1dNdD","LiveBin_2dNdD","LiveBin_3dNdD","LiveBin_4dNdD","LiveBin_5dNdD","LiveBin_6dNdD","LiveBin_7dNdD","LiveBin_8dNdD","LiveBin_9dNdD","LiveBin_10dNdD","LiveBin_11dNdD","LiveBin_12dNdD","LiveBin_13dNdD","LiveBin_14dNdD","LiveBin_15dNdD","LiveBin_16dNdD","LiveGreaterBin_16dNdD","LiveBin_1dNdlogD","LiveBin_2dNdlogD","LiveBin_3dNdlogD","LiveBin_4dNdlogD","LiveBin_5dNdlogD","LiveBin_6dNdlogD","LiveBin_7dNdlogD","LiveBin_8dNdlogD","LiveBin_9dNdlogD","LiveBin_10dNdlogD","LiveBin_11dNdlogD","LiveBin_12dNdlogD","LiveBin_13dNdlogD","LiveBin_14dNdlogD","LiveBin_15dNdlogD","LiveBin_16dNdlogD","LiveGreaterBin_16dNdlogD","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM","LiveGreaterBin_16dM","LiveBin_1dMdD","LiveBin_2dMdD","LiveBin_3dMdD","LiveBin_4dMdD","LiveBin_5dMdD","LiveBin_6dMdD","LiveBin_7dMdD","LiveBin_8dMdD","LiveBin_9dMdD","LiveBin_10dMdD","LiveBin_11dMdD","LiveBin_12dMdD","LiveBin_13dMdD","LiveBin_14dMdD","LiveBin_15dMdD","LiveBin_16dMdD","LiveGreaterBin_16dMdD","LiveBin_1dMdlogD","LiveBin_2dMdlogD","LiveBin_3dMdlogD","LiveBin_4dMdlogD","LiveBin_5dMdlogD","LiveBin_6dMdlogD","LiveBin_7dMdlogD","LiveBin_8dMdlogD","LiveBin_9dMdlogD","LiveBin_10dMdlogD","LiveBin_11dMdlogD","LiveBin_12dMdlogD","LiveBin_13dMdlogD","PM1_counts_sum","PM1_numbconc_sum","PM1_massconc_sum","PM2.5_counts_sum","PM2.5_numbconc_sum","PM2.5_massconc_sum","PM10_counts_sum","PM10_numbconc_sum","PM10_massconc_sum" 
"1826",2019-12-19 14:36:56,63272,NA,1752,0,1,268,66,39,18,12,14,15,14,16,11,14,5,0,1,0,0,0,16.08,3.96,2.34,1.08,0.72,0.84,0.9,0.84,0.96,0.66,0.84,0.3,0,0.06,0,0,0,217.297,43.516,22.286,9,6.545,4.2,3,2.1,2.743,1.467,0.996,0.366,0,0.047,0,0,0,167.937,41.869,26.464,13.016,11.208,8.668,7.899,7.21,11.807,7.658,6.656,3.152,0,0.631,0,0,0,0.326,0.155,0.172,0.143,0.157,0.325,0.729,1.511,3.342,4.109,11.195,8.399,0,6.256,0,0,0,4.407,1.702,1.634,1.189,1.425,1.623,2.43,3.777,9.549,9.131,13.281,10.255,0,4.93,0,0,0,3.406,1.637,1.94,1.72,2.44,3.349,6.397,12.968,41.108,47.673,88.715,88.256,0,417,25.02,1.278,473,28.38,10.969,493,29.58,36.819
"1827",2019-12-19 14:36:57,63273,NA,1753,0,1,291,80,26,18,13,15,12,13,9,7,5,4,0,0,0,0,0,17.46,4.8,1.56,1.08,0.78,0.9,0.72,0.78,0.54,0.42,0.3,0.24,0,0,0,0,0,235.946,52.747,14.857,9,7.091,4.5,2.4,1.95,1.543,0.933,0.356,0.293,0,0,0,0,0,182.349,50.75,17.643,13.016,12.142,9.287,6.319,6.695,6.642,4.873,2.377,2.522,0,0,0,0,0,0.354,0.188,0.114,0.143,0.17,0.348,0.583,1.403,1.88,2.615,3.998,6.719,0,0,0,0,0,4.785,2.063,1.089,1.189,1.544,1.739,1.944,3.507,5.371,5.81,4.743,8.204,0,0,0,0,0,3.698,1.985,1.293,1.72,2.643,3.589,5.118,12.041,23.123,30.338,31.684,70.605,0,443,26.58,1.317,484,29.04,7.798,493,29.58,18.515
"1828",2019-12-19 14:36:58,63274,NA,1754,0,1,326,85,33,18,3,24,11,12,10,7,6,3,1,0,0,0,0,19.56,5.1,1.98,1.08,0.18,1.44,0.66,0.72,0.6,0.42,0.36,0.18,0.06,0,0,0,0,264.324,56.044,18.857,9,1.636,7.2,2.2,1.8,1.714,0.933,0.427,0.22,0.059,0,0,0,0,204.281,53.922,22.393,13.016,2.802,14.859,5.792,6.18,7.38,4.873,2.853,1.891,0.63,0,0,0,0,0.397,0.199,0.145,0.143,0.039,0.556,0.535,1.295,2.089,2.615,4.798,5.039,3.242,0,0,0,0,5.361,2.192,1.382,1.189,0.356,2.782,1.782,3.237,5.968,5.81,5.692,6.153,3.178,0,0,0,0,4.143,2.109,1.642,1.72,0.61,5.742,4.691,11.115,25.692,30.338,38.021,52.953,34.056,489,29.34,1.479,529,31.74,8.013,539,32.34,21.092
"1829",2019-12-19 14:36:59,63275,NA,1755,0,1,254,64,26,13,14,23,11,14,14,17,7,0,0,0,1,0,0,15.24,3.84,1.56,0.78,0.84,1.38,0.66,0.84,0.84,1.02,0.42,0,0,0,0.06,0,0,205.946,42.198,14.857,6.5,7.636,6.9,2.2,2.1,2.4,2.267,0.498,0,0,0,0.038,0,0,159.164,40.6,17.643,9.401,13.076,14.24,5.792,7.21,10.331,11.835,3.328,0,0,0,0.631,0,0,0.309,0.15,0.114,0.103,0.183,0.533,0.535,1.511,2.924,6.35,5.598,0,0,0,12.069,0,0,4.177,1.65,1.089,0.859,1.662,2.666,1.782,3.777,8.356,14.111,6.64,0,0,0,7.639,0,0,3.228,1.588,1.293,1.242,2.846,5.503,4.691,12.968,35.969,73.677,44.357,0,0,394,23.64,1.392,450,27,12.712,458,27.48,30.379
"1830",2019-12-19 14:37:00,63276,NA,1756,0,1,277,88,25,20,10,21,7,13,14,6,4,2,0,0,1,0,0,16.62,5.28,1.5,1.2,0.6,1.26,0.42,0.78,0.84,0.36,0.24,0.12,0,0,0.06,0,0,224.595,58.022,14.286,10,5.455,6.3,1.4,1.95,2.4,0.8,0.285,0.147,0,0,0.038,0,0,173.576,55.825,16.964,14.462,9.34,13.002,3.686,6.695,10.331,4.177,1.902,1.261,0,0,0.631,0,0,0.337,0.206,0.11,0.159,0.131,0.487,0.34,1.403,2.924,2.241,3.199,3.36,0,0,12.069,0,0,4.555,2.269,1.047,1.321,1.187,2.434,1.134,3.507,8.356,4.98,3.794,4.102,0,0,7.639,0,0,3.52,2.183,1.244,1.911,2.033,5.024,2.985,12.041,35.969,26.004,25.347,35.302,0,441,26.46,1.43,481,28.86,8.338,488,29.28,26.966
"1831",2019-12-19 14:37:01,63277,NA,1757,0,1,251,72,32,20,14,18,13,12,14,10,8,1,1,0,0,0,0,15.06,4.32,1.92,1.2,0.84,1.08,0.78,0.72,0.84,0.6,0.48,0.06,0.06,0,0,0,0,203.514,47.473,18.286,10,7.636,5.4,2.6,1.8,2.4,1.333,0.569,0.073,0.059,0,0,0,0,157.284,45.675,21.714,14.462,13.076,11.144,6.846,6.18,10.331,6.962,3.804,0.63,0.63,0,0,0,0,0.305,0.169,0.141,0.159,0.183,0.417,0.632,1.295,2.924,3.735,6.397,1.68,3.242,0,0,0,0,4.127,1.857,1.341,1.321,1.662,2.087,2.106,3.237,8.356,8.301,7.589,2.051,3.178,0,0,0,0,3.19,1.786,1.592,1.911,2.846,4.306,5.544,11.115,35.969,43.34,50.694,17.651,34.056,407,24.42,1.374,456,27.36,9.96,466,27.96,21.279
"1832",2019-12-19 14:37:02,63278,NA,1758,0,1,275,69,39,14,11,16,9,8,20,5,4,3,1,0,0,0,0,16.5,4.14,2.34,0.84,0.66,0.96,0.54,0.48,1.2,0.3,0.24,0.18,0.06,0,0,0,0,222.973,45.495,22.286,7,6,4.8,1.8,1.2,3.429,0.667,0.285,0.22,0.059,0,0,0,0,172.323,43.772,26.464,10.124,10.274,9.906,4.739,4.12,14.759,3.481,1.902,1.891,0.63,0,0,0,0,0.335,0.162,0.172,0.111,0.144,0.371,0.437,0.863,4.178,1.868,3.199,5.039,3.242,0,0,0,0,4.522,1.779,1.634,0.925,1.306,1.855,1.458,2.158,11.937,4.15,3.794,6.153,3.178,0,0,0,0,3.495,1.712,1.94,1.337,2.236,3.828,3.838,7.41,51.385,21.67,25.347,52.953,34.056,424,25.44,1.295,466,27.96,8.641,474,28.44,20.121
"1833",2019-12-19 14:37:03,63279,NA,1759,0,1,271,88,34,17,11,26,9,7,15,5,8,3,0,1,0,0,0,16.26,5.28,2.04,1.02,0.66,1.56,0.54,0.42,0.9,0.3,0.48,0.18,0,0.06,0,0,0,219.73,58.022,19.429,8.5,6,7.8,1.8,1.05,2.571,0.667,0.569,0.22,0,0.047,0,0,0,169.817,55.825,23.071,12.293,10.274,16.097,4.739,3.605,11.069,3.481,3.804,1.891,0,0.631,0,0,0,0.33,0.206,0.15,0.135,0.144,0.603,0.437,0.755,3.133,1.868,6.397,5.039,0,6.256,0,0,0,4.456,2.269,1.424,1.123,1.306,3.014,1.458,1.888,8.952,4.15,7.589,6.153,0,4.93,0,0,0,3.444,2.183,1.691,1.624,2.236,6.22,3.838,6.484,38.539,21.67,50.694,52.953,0,447,26.82,1.568,483,28.98,7.761,495,29.7,25.453
"1834",2019-12-19 14:37:04,63280,NA,1760,0,1,263,71,32,19,15,15,10,15,15,14,11,0,3,0,0,0,0,15.78,4.26,1.92,1.14,0.9,0.9,0.6,0.9,0.9,0.84,0.66,0,0.18,0,0,0,0,213.243,46.813,18.286,9.5,8.182,4.5,2,2.25,2.571,1.867,0.783,0,0.176,0,0,0,0,164.804,45.041,21.714,13.739,14.01,9.287,5.266,7.725,11.069,9.746,5.23,0,1.891,0,0,0,0,0.32,0.167,0.141,0.151,0.196,0.348,0.486,1.619,3.133,5.229,8.796,0,9.726,0,0,0,0,4.325,1.831,1.341,1.255,1.781,1.739,1.62,4.047,8.952,11.621,10.435,0,9.535,0,0,0,0,3.342,1.761,1.592,1.815,3.05,3.589,4.265,13.894,38.539,60.675,69.704,0,102.167,415,24.9,1.323,469,28.14,11.79,483,28.98,30.312
"1835",2019-12-19 14:37:05,63281,NA,1761,0,1,273,91,31,17,9,23,10,19,10,14,3,4,1,0,1,0,0,16.38,5.46,1.86,1.02,0.54,1.38,0.6,1.14,0.6,0.84,0.18,0.24,0.06,0,0.06,0,0,221.351,60,17.714,8.5,4.909,6.9,2,2.85,1.714,1.867,0.214,0.293,0.059,0,0.038,0,0,171.07,57.728,21.036,12.293,8.406,14.24,5.266,9.785,7.38,9.746,1.426,2.522,0.63,0,0.631,0,0,0.332,0.214,0.136,0.135,0.118,0.533,0.486,2.05,2.089,5.229,2.399,6.719,3.242,0,12.069,0,0,4.489,2.347,1.299,1.123,1.069,2.666,1.62,5.126,5.968,11.621,2.846,8.204,3.178,0,7.639,0,0,3.469,2.258,1.542,1.624,1.83,5.503,4.265,17.599,25.692,60.675,19.01,70.605,34.056,444,26.64,1.468,497,29.82,11.322,506,30.36,35.751
"1836",2019-12-19 14:37:06,63282,NA,1762,0,1,236,83,30,15,8,21,16,18,21,5,5,7,1,0,0,0,0,14.16,4.98,1.8,0.9,0.48,1.26,0.96,1.08,1.26,0.3,0.3,0.42,0.06,0,0,0,0,191.351,54.725,17.143,7.5,4.364,6.3,3.2,2.7,3.6,0.667,0.356,0.513,0.059,0,0,0,0,147.885,52.653,20.357,10.847,7.472,13.002,8.425,9.27,15.497,3.481,2.377,4.413,0.63,0,0,0,0,0.287,0.195,0.132,0.119,0.104,0.487,0.777,1.942,4.387,1.868,3.998,11.758,3.242,0,0,0,0,3.881,2.14,1.257,0.991,0.95,2.434,2.592,4.856,12.533,4.15,4.743,14.357,3.178,0,0,0,0,2.999,2.059,1.492,1.433,1.627,5.024,6.823,16.673,53.954,21.67,31.684,123.558,34.056,393,23.58,1.324,453,27.18,10.298,466,27.96,29.296
"1837",2019-12-19 14:37:07,63283,NA,1763,0,1,257,93,40,18,19,15,17,13,16,5,8,0,0,0,0,0,0,15.42,5.58,2.4,1.08,1.14,0.9,1.02,0.78,0.96,0.3,0.48,0,0,0,0,0,0,208.378,61.319,22.857,9,10.364,4.5,3.4,1.95,2.743,0.667,0.569,0,0,0,0,0,0,161.044,58.997,27.143,13.016,17.746,9.287,8.952,6.695,11.807,3.481,3.804,0,0,0,0,0,0,0.313,0.218,0.176,0.143,0.248,0.348,0.826,1.403,3.342,1.868,6.397,0,0,0,0,0,0,4.226,2.398,1.676,1.189,2.256,1.739,2.754,3.507,9.549,4.15,7.589,0,0,0,0,0,0,3.266,2.307,1.99,1.72,3.863,3.589,7.25,12.041,41.108,21.67,50.694,0,0,442,26.52,1.446,493,29.58,8.885,501,30.06,15.282
"1838",2019-12-19 14:37:08,63284,NA,1764,0,1,284,96,40,17,12,19,12,10,13,12,6,2,1,0,0,0,0,17.04,5.76,2.4,1.02,0.72,1.14,0.72,0.6,0.78,0.72,0.36,0.12,0.06,0,0,0,0,230.27,63.297,22.857,8.5,6.545,5.7,2.4,1.5,2.229,1.6,0.427,0.147,0.059,0,0,0,0,177.963,60.9,27.143,12.293,11.208,11.763,6.319,5.15,9.594,8.354,2.853,1.261,0.63,0,0,0,0,0.346,0.225,0.176,0.135,0.157,0.441,0.583,1.079,2.716,4.482,4.798,3.36,3.242,0,0,0,0,4.67,2.475,1.676,1.123,1.425,2.203,1.944,2.698,7.759,9.961,5.692,4.102,3.178,0,0,0,0,3.609,2.382,1.99,1.624,2.44,4.546,5.118,9.263,33.4,52.007,38.021,35.302,34.056,468,28.08,1.48,515,30.9,10.34,524,31.44,21.74
"1839",2019-12-19 14:37:09,63285,NA,1765,0,1,274,89,47,23,20,21,10,20,13,8,8,0,1,1,0,0,0,16.44,5.34,2.82,1.38,1.2,1.26,0.6,1.2,0.78,0.48,0.48,0,0.06,0.06,0,0,0,222.162,58.681,26.857,11.5,10.909,6.3,2,3,2.229,1.067,0.569,0,0.059,0.047,0,0,0,171.697,56.459,31.893,16.632,18.68,13.002,5.266,10.3,9.594,5.569,3.804,0,0.63,0.631,0,0,0,0.333,0.209,0.207,0.182,0.261,0.487,0.486,2.158,2.716,2.988,6.397,0,3.242,6.256,0,0,0,4.506,2.295,1.969,1.519,2.375,2.434,1.62,5.396,7.759,6.64,7.589,0,3.178,4.93,0,0,0,3.482,2.208,2.338,2.197,4.066,5.024,4.265,18.525,33.4,34.672,50.694,0,34.056,474,28.44,1.679,525,31.5,10.027,535,32.1,25.922
"1840",2019-12-19 14:37:10,63286,NA,1766,0,1,277,94,46,21,17,26,12,12,12,6,2,3,2,2,0,0,0,16.62,5.64,2.76,1.26,1.02,1.56,0.72,0.72,0.72,0.36,0.12,0.18,0.12,0.12,0,0,0,224.595,61.978,26.286,10.5,9.273,7.8,2.4,1.8,2.057,0.8,0.142,0.22,0.118,0.095,0,0,0,173.576,59.631,31.214,15.185,15.878,16.097,6.319,6.18,8.856,4.177,0.951,1.891,1.261,1.261,0,0,0,0.337,0.221,0.202,0.166,0.222,0.603,0.583,1.295,2.507,2.241,1.599,5.039,6.484,12.511,0,0,0,4.555,2.424,1.927,1.387,2.019,3.014,1.944,3.237,7.162,4.98,1.897,6.153,6.357,9.859,0,0,0,3.52,2.332,2.288,2.006,3.456,6.22,5.118,11.115,30.831,26.004,12.674,52.953,68.111,481,28.86,1.751,523,31.38,8.377,532,31.92,34.01
"1841",2019-12-19 14:37:11,63287,NA,1767,0,1,256,90,37,29,14,16,15,10,14,13,8,4,0,0,0,0,0,15.36,5.4,2.22,1.74,0.84,0.96,0.9,0.6,0.84,0.78,0.48,0.24,0,0,0,0,0,207.568,59.341,21.143,14.5,7.636,4.8,3,1.5,2.4,1.733,0.569,0.293,0,0,0,0,0,160.417,57.094,25.107,20.97,13.076,9.906,7.899,5.15,10.331,9.05,3.804,2.522,0,0,0,0,0,0.312,0.211,0.163,0.23,0.183,0.371,0.729,1.079,2.924,4.856,6.397,6.719,0,0,0,0,0,4.21,2.321,1.55,1.916,1.662,1.855,2.43,2.698,8.356,10.791,7.589,8.204,0,0,0,0,0,3.253,2.233,1.841,2.77,2.846,3.828,6.397,9.263,35.969,56.341,50.694,70.605,0,442,26.52,1.47,494,29.64,11.058,506,30.36,24.174
"1842",2019-12-19 14:37:12,63288,NA,1768,0,1,262,92,39,21,19,27,3,9,17,7,8,0,1,0,0,0,0,15.72,5.52,2.34,1.26,1.14,1.62,0.18,0.54,1.02,0.42,0.48,0,0.06,0,0,0,0,212.432,60.659,22.286,10.5,10.364,8.1,0.6,1.35,2.914,0.933,0.569,0,0.059,0,0,0,0,164.177,58.362,26.464,15.185,17.746,16.717,1.58,4.635,12.545,4.873,3.804,0,0.63,0,0,0,0,0.319,0.216,0.172,0.166,0.248,0.626,0.146,0.971,3.551,2.615,6.397,0,3.242,0,0,0,0,4.308,2.372,1.634,1.387,2.256,3.13,0.486,2.428,10.146,5.81,7.589,0,3.178,0,0,0,0,3.33,2.282,1.94,2.006,3.863,6.46,1.279,8.336,43.677,30.338,50.694,0,34.056,460,27.6,1.747,496,29.76,9.03,505,30.3,18.669
"1843",2019-12-19 14:37:13,63289,NA,1769,0,1,249,102,44,23,21,17,12,12,16,8,8,1,0,0,0,0,0,14.94,6.12,2.64,1.38,1.26,1.02,0.72,0.72,0.96,0.48,0.48,0.06,0,0,0,0,0,201.892,67.253,25.143,11.5,11.455,5.1,2.4,1.8,2.743,1.067,0.569,0.073,0,0,0,0,0,156.031,64.706,29.857,16.632,19.614,10.525,6.319,6.18,11.807,5.569,3.804,0.63,0,0,0,0,0,0.303,0.239,0.194,0.182,0.274,0.394,0.583,1.295,3.342,2.988,6.397,1.68,0,0,0,0,0,4.095,2.63,1.843,1.519,2.493,1.971,1.944,3.237,9.549,6.64,7.589,2.051,0,0,0,0,0,3.164,2.531,2.189,2.197,4.27,4.067,5.118,11.115,41.108,34.672,50.694,17.651,0,456,27.36,1.586,504,30.24,9.794,513,30.78,17.871
"1844",2019-12-19 14:37:14,63290,NA,1770,0,1,315,92,45,25,17,24,16,14,20,13,4,2,1,0,0,0,0,18.9,5.52,2.7,1.5,1.02,1.44,0.96,0.84,1.2,0.78,0.24,0.12,0.06,0,0,0,0,255.405,60.659,25.714,12.5,9.273,7.2,3.2,2.1,3.429,1.733,0.285,0.147,0.059,0,0,0,0,197.388,58.362,30.535,18.078,15.878,14.859,8.425,7.21,14.759,9.05,1.902,1.261,0.63,0,0,0,0,0.383,0.216,0.198,0.198,0.222,0.556,0.777,1.511,4.178,4.856,3.199,3.36,3.242,0,0,0,0,5.18,2.372,1.885,1.651,2.019,2.782,2.592,3.777,11.937,10.791,3.794,4.102,3.178,0,0,0,0,4.003,2.282,2.239,2.388,3.456,5.742,6.823,12.968,51.385,56.341,25.347,35.302,34.056,518,31.08,1.773,581,34.86,13.095,588,35.28,22.896
"1845",2019-12-19 14:37:15,63291,NA,1771,0,1,328,98,49,31,11,20,7,10,18,12,3,3,0,0,1,0,0,19.68,5.88,2.94,1.86,0.66,1.2,0.42,0.6,1.08,0.72,0.18,0.18,0,0,0.06,0,0,265.946,64.615,28,15.5,6,6,1.4,1.5,3.086,1.6,0.214,0.22,0,0,0.038,0,0,205.535,62.169,33.25,22.417,10.274,12.383,3.686,5.15,13.283,8.354,1.426,1.891,0,0,0.631,0,0,0.399,0.23,0.216,0.246,0.144,0.464,0.34,1.079,3.76,4.482,2.399,5.039,0,0,12.069,0,0,5.394,2.527,2.053,2.048,1.306,2.318,1.134,2.698,10.743,9.961,2.846,6.153,0,0,7.639,0,0,4.168,2.431,2.438,2.961,2.236,4.785,2.985,9.263,46.246,52.007,19.01,52.953,0,537,32.22,1.699,584,35.04,11.36,591,35.46,30.867
"1846",2019-12-19 14:37:16,63292,NA,1772,0,1,329,99,50,28,15,29,10,14,12,8,8,3,1,1,0,0,0,19.74,5.94,3,1.68,0.9,1.74,0.6,0.84,0.72,0.48,0.48,0.18,0.06,0.06,0,0,0,266.757,65.275,28.571,14,8.182,8.7,2,2.1,2.057,1.067,0.569,0.22,0.059,0.047,0,0,0,206.161,62.803,33.928,20.247,14.01,17.955,5.266,7.21,8.856,5.569,3.804,1.891,0.63,0.631,0,0,0,0.4,0.232,0.22,0.222,0.196,0.672,0.486,1.511,2.507,2.988,6.397,5.039,3.242,6.256,0,0,0,5.41,2.553,2.095,1.85,1.781,3.362,1.62,3.777,7.162,6.64,7.589,6.153,3.178,4.93,0,0,0,4.181,2.456,2.487,2.675,3.05,6.938,4.265,12.968,30.831,34.672,50.694,52.953,34.056,550,33,1.942,594,35.64,9.434,607,36.42,30.368
"1847",2019-12-19 14:37:17,63293,NA,1773,0,1,317,99,51,26,20,22,13,16,13,13,9,1,1,0,0,0,0,19.02,5.94,3.06,1.56,1.2,1.32,0.78,0.96,0.78,0.78,0.54,0.06,0.06,0,0,0,0,257.027,65.275,29.143,13,10.909,6.6,2.6,2.4,2.229,1.733,0.641,0.073,0.059,0,0,0,0,198.642,62.803,34.607,18.801,18.68,13.621,6.846,8.24,9.594,9.05,4.279,0.63,0.63,0,0,0,0,0.386,0.232,0.224,0.206,0.261,0.51,0.632,1.727,2.716,4.856,7.197,1.68,3.242,0,0,0,0,5.213,2.553,2.137,1.717,2.375,2.55,2.106,4.317,7.759,10.791,8.537,2.051,3.178,0,0,0,0,4.029,2.456,2.537,2.484,4.066,5.263,5.544,14.82,33.4,56.341,57.031,17.651,34.056,535,32.1,1.819,590,35.4,11.75,601,36.06,23.869
"1848",2019-12-19 14:37:18,63294,NA,1774,0,1,274,87,38,21,16,22,16,9,16,14,11,1,3,0,0,0,0,16.44,5.22,2.28,1.26,0.96,1.32,0.96,0.54,0.96,0.84,0.66,0.06,0.18,0,0,0,0,222.162,57.363,21.714,10.5,8.727,6.6,3.2,1.35,2.743,1.867,0.783,0.073,0.176,0,0,0,0,171.697,55.191,25.785,15.185,14.944,13.621,8.425,4.635,11.807,9.746,5.23,0.63,1.891,0,0,0,0,0.333,0.204,0.167,0.166,0.209,0.51,0.777,0.971,3.342,5.229,8.796,1.68,9.726,0,0,0,0,4.506,2.243,1.592,1.387,1.9,2.55,2.592,2.428,9.549,11.621,10.435,2.051,9.535,0,0,0,0,3.482,2.158,1.89,2.006,3.253,5.263,6.823,8.336,41.108,60.675,69.704,17.651,102.167,458,27.48,1.589,513,30.78,11.908,528,31.68,32.11
"1849",2019-12-19 14:37:19,63295,NA,1775,0,1,304,81,40,17,9,18,12,14,15,3,3,2,0,2,0,0,0,18.24,4.86,2.4,1.02,0.54,1.08,0.72,0.84,0.9,0.18,0.18,0.12,0,0.12,0,0,0,246.486,53.407,22.857,8.5,4.909,5.4,2.4,2.1,2.571,0.4,0.214,0.147,0,0.095,0,0,0,190.495,51.384,27.143,12.293,8.406,11.144,6.319,7.21,11.069,2.089,1.426,1.261,0,1.261,0,0,0,0.37,0.19,0.176,0.135,0.118,0.417,0.583,1.511,3.133,1.121,2.399,3.36,0,12.511,0,0,0,4.999,2.089,1.676,1.123,1.069,2.087,1.944,3.777,8.952,2.49,2.846,4.102,0,9.859,0,0,0,3.863,2.01,1.99,1.624,1.83,4.306,5.118,12.968,38.539,13.002,19.01,35.302,0,469,28.14,1.406,513,30.78,7.754,520,31.2,26.024
"1850",2019-12-19 14:37:20,63296,NA,1776,0,1,286,97,44,28,10,19,12,9,14,7,7,3,0,0,0,0,0,17.16,5.82,2.64,1.68,0.6,1.14,0.72,0.54,0.84,0.42,0.42,0.18,0,0,0,0,0,231.892,63.956,25.143,14,5.455,5.7,2.4,1.35,2.4,0.933,0.498,0.22,0,0,0,0,0,179.216,61.534,29.857,20.247,9.34,11.763,6.319,4.635,10.331,4.873,3.328,1.891,0,0,0,0,0,0.348,0.228,0.194,0.222,0.131,0.441,0.583,0.971,2.924,2.615,5.598,5.039,0,0,0,0,0,4.703,2.501,1.843,1.85,1.187,2.203,1.944,2.428,8.356,5.81,6.64,6.153,0,0,0,0,0,3.635,2.407,2.189,2.675,2.033,4.546,5.118,8.336,35.969,30.338,44.357,52.953,0,484,29.04,1.564,526,31.56,8.657,536,32.16,19.294
"1851",2019-12-19 14:37:21,63297,NA,1777,0,1,305,82,39,19,19,31,10,16,14,14,9,1,1,1,0,0,0,18.3,4.92,2.34,1.14,1.14,1.86,0.6,0.96,0.84,0.84,0.54,0.06,0.06,0.06,0,0,0,247.297,54.066,22.286,9.5,10.364,9.3,2,2.4,2.4,1.867,0.641,0.073,0.059,0.047,0,0,0,191.122,52.019,26.464,13.739,17.746,19.193,5.266,8.24,10.331,9.746,4.279,0.63,0.63,0.631,0,0,0,0.371,0.192,0.172,0.151,0.248,0.719,0.486,1.727,2.924,5.229,7.197,1.68,3.242,6.256,0,0,0,5.015,2.114,1.634,1.255,2.256,3.594,1.62,4.317,8.356,11.621,8.537,2.051,3.178,4.93,0,0,0,3.876,2.034,1.94,1.815,3.863,7.417,4.265,14.82,35.969,60.675,57.031,17.651,34.056,495,29.7,1.853,549,32.94,12.219,561,33.66,30.594
"1852",2019-12-19 14:37:22,63298,NA,1778,0,1,306,101,50,28,15,27,20,14,15,14,6,5,2,1,0,0,0,18.36,6.06,3,1.68,0.9,1.62,1.2,0.84,0.9,0.84,0.36,0.3,0.12,0.06,0,0,0,248.108,66.593,28.571,14,8.182,8.1,4,2.1,2.571,1.867,0.427,0.366,0.118,0.047,0,0,0,191.749,64.072,33.928,20.247,14.01,16.717,10.532,7.21,11.069,9.746,2.853,3.152,1.261,0.631,0,0,0,0.372,0.237,0.22,0.222,0.196,0.626,0.972,1.511,3.133,5.229,4.798,8.399,6.484,6.256,0,0,0,5.032,2.604,2.095,1.85,1.781,3.13,3.24,3.777,8.952,11.621,5.692,10.255,6.357,4.93,0,0,0,3.889,2.506,2.487,2.675,3.05,6.46,8.529,12.968,38.539,60.675,38.021,88.256,68.111,527,31.62,1.873,590,35.4,12.718,604,36.24,38.655
"1853",2019-12-19 14:37:23,63299,NA,1779,0,1,325,104,52,22,15,29,19,10,25,8,8,2,2,1,0,1,0,19.5,6.24,3.12,1.32,0.9,1.74,1.14,0.6,1.5,0.48,0.48,0.12,0.12,0.06,0,0.06,0,263.514,68.571,29.714,11,8.182,8.7,3.8,1.5,4.286,1.067,0.569,0.147,0.118,0.047,0,0.03,0,203.655,65.975,35.285,15.909,14.01,17.955,10.005,5.15,18.449,5.569,3.804,1.261,1.261,0.631,0,0.63,0,0.395,0.244,0.229,0.174,0.196,0.672,0.923,1.079,5.222,2.988,6.397,3.36,6.484,6.256,0,23.295,0,5.344,2.682,2.178,1.453,1.781,3.362,3.078,2.698,14.921,6.64,7.589,4.102,6.357,4.93,0,11.831,0,4.13,2.58,2.587,2.102,3.05,6.938,8.103,9.263,64.231,34.672,50.694,35.302,68.111,547,32.82,1.91,609,36.54,12.122,623,37.38,57.914
